(35, 41, 50)|(243, 28, 141)|1
(35, 41, 50)|(194, 132, 67)|0
(35, 41, 50)|(86, 36, 41)|1
(35, 41, 50)|(44, 202, 90)|0
(35, 41, 50)|(201, 133, 243)|1
(182, 149, 124)|(110, 56, 21)|0
(182, 149, 124)|(216, 83, 144)|1
(182, 149, 124)|(99, 23, 237)|0
(182, 149, 124)|(110, 248, 230)|0
(182, 149, 124)|(150, 94, 238)|0
(182, 149, 124)|(107, 64, 117)|0
(182, 149, 124)|(233, 3, 199)|1
(182, 149, 124)|(144, 29, 241)|0
(124, 89, 67)|(161, 20, 62)|0
(124, 89, 67)|(214, 85, 200)|0
(124, 89, 67)|(174, 192, 132)|0
(124, 89, 67)|(157, 4, 182)|1
(124, 89, 67)|(41, 217, 209)|0
(124, 89, 67)|(5, 236, 76)|0
(124, 89, 67)|(78, 238, 46)|0
(124, 89, 67)|(83, 242, 171)|0
(54, 40, 31)|(132, 110, 7)|1
(54, 40, 31)|(3, 8, 246)|1
(54, 40, 31)|(25, 232, 50)|0
(54, 40, 31)|(67, 11, 153)|0
(54, 40, 31)|(173, 69, 124)|0
(54, 40, 31)|(20, 241, 29)|1
(54, 40, 31)|(146, 187, 43)|0
(54, 40, 31)|(177, 130, 4)|1
(35, 31, 49)|(141, 202, 229)|0
(35, 31, 49)|(254, 135, 119)|1
(35, 31, 49)|(18, 9, 226)|1
(35, 31, 49)|(141, 236, 190)|0
(35, 31, 49)|(198, 235, 253)|1
(35, 31, 49)|(186, 117, 36)|1
(35, 31, 49)|(117, 234, 40)|0
(35, 31, 49)|(53, 101, 120)|0
(118, 95, 97)|(99, 206, 194)|1
(118, 95, 97)|(178, 171, 6)|1
(118, 95, 97)|(28, 197, 112)|0
(118, 95, 97)|(19, 69, 231)|1
(118, 95, 97)|(26, 149, 164)|0
(118, 95, 97)|(124, 56, 57)|1
(118, 95, 97)|(204, 213, 3)|1
(118, 95, 97)|(72, 173, 219)|0
(104, 88, 77)|(45, 102, 235)|0
(104, 88, 77)|(81, 209, 252)|0
(104, 88, 77)|(55, 232, 80)|0
(104, 88, 77)|(49, 108, 20)|0
(104, 88, 77)|(239, 251, 72)|1
(104, 88, 77)|(209, 99, 118)|1
(104, 88, 77)|(253, 204, 144)|1
(104, 88, 77)|(135, 183, 146)|1
(185, 188, 216)|(203, 124, 75)|1
(185, 188, 216)|(73, 169, 89)|1
(185, 188, 216)|(27, 240, 200)|0
(185, 188, 216)|(97, 78, 163)|0
(185, 188, 216)|(4, 203, 179)|0
(185, 188, 216)|(162, 34, 107)|0
(185, 188, 216)|(207, 167, 57)|0
(185, 188, 216)|(204, 195, 5)|0
(213, 198, 209)|(151, 220, 120)|0
(213, 198, 209)|(148, 6, 160)|1
(213, 198, 209)|(51, 124, 104)|0
(213, 198, 209)|(164, 174, 228)|1
(213, 198, 209)|(43, 137, 137)|1
(213, 198, 209)|(179, 158, 217)|1
(213, 198, 209)|(158, 61, 20)|1
(213, 198, 209)|(63, 92, 80)|1
(88, 78, 46)|(133, 225, 227)|1
(88, 78, 46)|(189, 213, 247)|0
(88, 78, 46)|(31, 255, 46)|0
(88, 78, 46)|(162, 215, 203)|0
(88, 78, 46)|(187, 100, 217)|1
(88, 78, 46)|(155, 11, 157)|0
(88, 78, 46)|(185, 24, 132)|0
(88, 78, 46)|(254, 172, 110)|0
(215, 216, 221)|(59, 105, 134)|1
(215, 216, 221)|(71, 1, 89)|1
(215, 216, 221)|(230, 130, 165)|0
(215, 216, 221)|(66, 71, 41)|1
(215, 216, 221)|(39, 139, 205)|0
(215, 216, 221)|(118, 108, 173)|0
(215, 216, 221)|(209, 217, 211)|1
(215, 216, 221)|(44, 157, 85)|0
(119, 96, 96)|(22, 7, 124)|1
(119, 96, 96)|(71, 38, 144)|0
(119, 96, 96)|(2, 19, 109)|0
(119, 96, 96)|(151, 121, 139)|0
(119, 96, 96)|(37, 126, 69)|1
(119, 96, 96)|(149, 239, 43)|1
(119, 96, 96)|(10, 160, 22)|0
(119, 96, 96)|(123, 43, 194)|0
(90, 63, 36)|(171, 70, 25)|0
(90, 63, 36)|(246, 88, 229)|1
(90, 63, 36)|(139, 91, 79)|0
(90, 63, 36)|(196, 220, 223)|1
(90, 63, 36)|(26, 15, 25)|1
(90, 63, 36)|(151, 22, 156)|0
(90, 63, 36)|(95, 246, 70)|0
(90, 63, 36)|(22, 87, 53)|0
(238, 215, 208)|(238, 247, 169)|1
(238, 215, 208)|(67, 120, 118)|1
(238, 215, 208)|(180, 161, 0)|0
(238, 215, 208)|(146, 198, 68)|0
(238, 215, 208)|(189, 131, 119)|0
(238, 215, 208)|(49, 180, 166)|1
(238, 215, 208)|(58, 10, 41)|1
(238, 215, 208)|(44, 150, 199)|0
(50, 38, 48)|(75, 253, 104)|1
(50, 38, 48)|(135, 117, 190)|0
(50, 38, 48)|(142, 59, 246)|0
(50, 38, 48)|(94, 10, 253)|0
(50, 38, 48)|(161, 229, 186)|0
(50, 38, 48)|(55, 159, 140)|1
(50, 38, 48)|(37, 63, 69)|1
(50, 38, 48)|(193, 155, 192)|0
(68, 70, 110)|(131, 18, 9)|1
(68, 70, 110)|(163, 77, 131)|1
(68, 70, 110)|(39, 96, 247)|1
(68, 70, 110)|(248, 190, 211)|0
(68, 70, 110)|(174, 167, 216)|1
(68, 70, 110)|(12, 32, 117)|1
(68, 70, 110)|(106, 170, 233)|0
(68, 70, 110)|(144, 22, 13)|0
(77, 57, 43)|(27, 99, 251)|1
(77, 57, 43)|(63, 114, 121)|0
(77, 57, 43)|(217, 92, 24)|1
(77, 57, 43)|(191, 174, 253)|1
(77, 57, 43)|(200, 127, 80)|1
(77, 57, 43)|(219, 42, 208)|1
(77, 57, 43)|(161, 1, 182)|0
(77, 57, 43)|(171, 65, 165)|0
(37, 25, 33)|(148, 61, 165)|0
(37, 25, 33)|(172, 12, 149)|0
(37, 25, 33)|(185, 95, 179)|0
(37, 25, 33)|(96, 81, 62)|0
(37, 25, 33)|(256, 246, 83)|0
(37, 25, 33)|(252, 227, 111)|1
(37, 25, 33)|(206, 164, 77)|1
(37, 25, 33)|(148, 232, 41)|0
(212, 164, 94)|(157, 102, 193)|0
(212, 164, 94)|(241, 182, 186)|1
(212, 164, 94)|(13, 145, 75)|1
(212, 164, 94)|(56, 197, 2)|1
(212, 164, 94)|(236, 214, 170)|0
(212, 164, 94)|(172, 186, 109)|1
(212, 164, 94)|(92, 97, 159)|1
(212, 164, 94)|(19, 154, 79)|1
(80, 81, 104)|(177, 156, 127)|0
(80, 81, 104)|(43, 213, 225)|1
(80, 81, 104)|(226, 247, 24)|0
(80, 81, 104)|(47, 76, 21)|0
(80, 81, 104)|(179, 231, 15)|0
(80, 81, 104)|(84, 111, 201)|0
(80, 81, 104)|(77, 50, 107)|1
(80, 81, 104)|(79, 230, 74)|1
(238, 125, 49)|(19, 141, 64)|0
(238, 125, 49)|(29, 186, 241)|1
(238, 125, 49)|(35, 204, 243)|1
(238, 125, 49)|(65, 189, 127)|0
(238, 125, 49)|(245, 25, 120)|1
(238, 125, 49)|(231, 35, 238)|0
(238, 125, 49)|(196, 113, 225)|0
(238, 125, 49)|(159, 105, 125)|0
(72, 75, 81)|(86, 109, 73)|1
(72, 75, 81)|(143, 58, 193)|0
(72, 75, 81)|(107, 115, 139)|0
(72, 75, 81)|(79, 38, 24)|1
(72, 75, 81)|(45, 178, 221)|0
(72, 75, 81)|(151, 126, 6)|1
(72, 75, 81)|(133, 152, 231)|0
(72, 75, 81)|(223, 90, 27)|1
(46, 49, 38)|(205, 165, 187)|1
(46, 49, 38)|(56, 52, 216)|0
(46, 49, 38)|(200, 60, 125)|0
(46, 49, 38)|(226, 74, 9)|0
(46, 49, 38)|(198, 251, 171)|1
(46, 49, 38)|(63, 80, 250)|1
(46, 49, 38)|(9, 215, 13)|1
(46, 49, 38)|(39, 13, 34)|0
(71, 69, 66)|(75, 191, 240)|0
(71, 69, 66)|(73, 119, 18)|0
(71, 69, 66)|(256, 42, 69)|0
(71, 69, 66)|(41, 250, 122)|1
(71, 69, 66)|(214, 230, 164)|1
(71, 69, 66)|(192, 214, 149)|1
(71, 69, 66)|(51, 184, 98)|1
(71, 69, 66)|(196, 71, 175)|0
(55, 53, 55)|(31, 52, 94)|0
(55, 53, 55)|(184, 228, 79)|0
(55, 53, 55)|(84, 221, 175)|1
(55, 53, 55)|(239, 107, 96)|1
(55, 53, 55)|(29, 208, 73)|1
(55, 53, 55)|(226, 116, 23)|0
(55, 53, 55)|(240, 156, 92)|1
(55, 53, 55)|(5, 217, 129)|1
(94, 104, 104)|(227, 116, 33)|0
(94, 104, 104)|(210, 0, 30)|1
(94, 104, 104)|(103, 238, 115)|0
(94, 104, 104)|(219, 62, 26)|1
(94, 104, 104)|(13, 223, 158)|1
(94, 104, 104)|(2, 178, 32)|1
(94, 104, 104)|(139, 35, 78)|0
(94, 104, 104)|(207, 51, 11)|0
(212, 202, 202)|(232, 237, 117)|1
(212, 202, 202)|(79, 117, 122)|1
(212, 202, 202)|(79, 119, 93)|1
(212, 202, 202)|(109, 175, 134)|1
(212, 202, 202)|(16, 256, 116)|1
(212, 202, 202)|(218, 243, 213)|0
(212, 202, 202)|(66, 230, 30)|0
(212, 202, 202)|(182, 17, 37)|0
(44, 49, 51)|(234, 230, 166)|0
(44, 49, 51)|(148, 25, 112)|0
(44, 49, 51)|(30, 226, 178)|0
(44, 49, 51)|(30, 16, 234)|0
(44, 49, 51)|(25, 238, 180)|0
(44, 49, 51)|(68, 83, 117)|0
(44, 49, 51)|(172, 22, 52)|1
(44, 49, 51)|(202, 240, 89)|1
(24, 35, 43)|(5, 30, 240)|0
(24, 35, 43)|(196, 82, 180)|0
(24, 35, 43)|(224, 238, 23)|0
(24, 35, 43)|(203, 156, 4)|0
(24, 35, 43)|(22, 254, 134)|0
(24, 35, 43)|(15, 174, 213)|1
(24, 35, 43)|(149, 63, 54)|0
(24, 35, 43)|(230, 190, 122)|1
(205, 207, 210)|(128, 9, 226)|1
(205, 207, 210)|(54, 18, 189)|0
(205, 207, 210)|(124, 154, 248)|1
(205, 207, 210)|(32, 198, 90)|1
(205, 207, 210)|(76, 238, 233)|0
(205, 207, 210)|(11, 156, 29)|1
(205, 207, 210)|(124, 207, 129)|0
(205, 207, 210)|(8, 151, 137)|1
(72, 75, 69)|(256, 12, 91)|0
(72, 75, 69)|(199, 34, 81)|1
(72, 75, 69)|(64, 138, 236)|0
(72, 75, 69)|(177, 77, 86)|0
(72, 75, 69)|(97, 237, 83)|1
(72, 75, 69)|(32, 212, 152)|0
(72, 75, 69)|(240, 209, 56)|1
(72, 75, 69)|(82, 242, 166)|0
(218, 211, 214)|(190, 206, 33)|1
(218, 211, 214)|(98, 35, 207)|0
(218, 211, 214)|(111, 118, 198)|0
(218, 211, 214)|(229, 94, 41)|1
(218, 211, 214)|(246, 179, 166)|1
(218, 211, 214)|(70, 231, 122)|1
(218, 211, 214)|(250, 4, 21)|0
(218, 211, 214)|(13, 223, 62)|0
(38, 45, 46)|(42, 50, 116)|0
(38, 45, 46)|(185, 35, 207)|0
(38, 45, 46)|(155, 66, 17)|0
(38, 45, 46)|(242, 240, 25)|0
(38, 45, 46)|(221, 217, 154)|0
(38, 45, 46)|(193, 96, 142)|1
(38, 45, 46)|(121, 192, 214)|0
(38, 45, 46)|(159, 29, 198)|1
(222, 220, 224)|(130, 225, 57)|0
(222, 220, 224)|(26, 90, 188)|0
(222, 220, 224)|(136, 65, 105)|1
(222, 220, 224)|(209, 2, 182)|1
(222, 220, 224)|(111, 114, 177)|0
(222, 220, 224)|(216, 192, 41)|1
(222, 220, 224)|(214, 130, 129)|0
(222, 220, 224)|(220, 141, 68)|1
(184, 194, 206)|(13, 37, 24)|1
(184, 194, 206)|(189, 121, 8)|0
(184, 194, 206)|(100, 66, 152)|0
(184, 194, 206)|(186, 18, 13)|0
(184, 194, 206)|(25, 185, 145)|1
(184, 194, 206)|(130, 118, 83)|0
(184, 194, 206)|(144, 56, 115)|1
(184, 194, 206)|(124, 31, 105)|1
(8, 12, 20)|(202, 121, 175)|0
(8, 12, 20)|(130, 89, 203)|0
(8, 12, 20)|(128, 139, 141)|0
(8, 12, 20)|(139, 154, 166)|0
(8, 12, 20)|(17, 17, 23)|0
(8, 12, 20)|(154, 112, 28)|0
(8, 12, 20)|(131, 68, 15)|0
(8, 12, 20)|(222, 3, 206)|0
(7, 12, 18)|(250, 74, 230)|0
(7, 12, 18)|(188, 204, 180)|0
(7, 12, 18)|(183, 204, 113)|0
(7, 12, 18)|(89, 202, 119)|1
(7, 12, 18)|(158, 143, 141)|0
(7, 12, 18)|(84, 199, 130)|0
(7, 12, 18)|(24, 209, 10)|0
(7, 12, 18)|(170, 53, 28)|0
(37, 24, 23)|(174, 124, 205)|0
(37, 24, 23)|(202, 43, 138)|0
(37, 24, 23)|(101, 99, 188)|0
(37, 24, 23)|(19, 134, 143)|1
(37, 24, 23)|(228, 144, 24)|0
(37, 24, 23)|(83, 30, 43)|1
(37, 24, 23)|(63, 145, 5)|0
(37, 24, 23)|(49, 23, 13)|0
(180, 194, 207)|(9, 199, 31)|0
(180, 194, 207)|(148, 237, 198)|0
(180, 194, 207)|(45, 42, 157)|1
(180, 194, 207)|(145, 138, 151)|1
(180, 194, 207)|(192, 3, 146)|1
(180, 194, 207)|(77, 28, 112)|1
(180, 194, 207)|(75, 217, 7)|1
(180, 194, 207)|(83, 111, 217)|0
(76, 66, 56)|(122, 120, 229)|1
(76, 66, 56)|(177, 228, 32)|1
(76, 66, 56)|(195, 210, 148)|0
(76, 66, 56)|(169, 216, 99)|1
(76, 66, 56)|(113, 88, 130)|1
(76, 66, 56)|(25, 245, 16)|1
(76, 66, 56)|(89, 163, 113)|0
(76, 66, 56)|(156, 210, 163)|1
(142, 161, 190)|(188, 165, 158)|1
(142, 161, 190)|(80, 174, 112)|1
(142, 161, 190)|(85, 174, 89)|1
(142, 161, 190)|(0, 219, 240)|0
(142, 161, 190)|(250, 86, 131)|0
(142, 161, 190)|(243, 201, 250)|1
(142, 161, 190)|(188, 9, 51)|0
(142, 161, 190)|(193, 26, 168)|1
(149, 169, 194)|(29, 240, 138)|0
(149, 169, 194)|(88, 116, 4)|1
(149, 169, 194)|(30, 214, 124)|0
(149, 169, 194)|(193, 70, 168)|1
(149, 169, 194)|(218, 10, 122)|0
(149, 169, 194)|(32, 1, 62)|0
(149, 169, 194)|(39, 56, 91)|1
(149, 169, 194)|(114, 18, 132)|0
(45, 44, 49)|(54, 66, 184)|0
(45, 44, 49)|(85, 53, 12)|0
(45, 44, 49)|(112, 67, 232)|0
(45, 44, 49)|(75, 18, 241)|0
(45, 44, 49)|(111, 14, 110)|0
(45, 44, 49)|(151, 152, 180)|0
(45, 44, 49)|(55, 123, 10)|0
(45, 44, 49)|(122, 6, 172)|0
(151, 181, 217)|(139, 25, 227)|1
(151, 181, 217)|(252, 72, 191)|1
(151, 181, 217)|(247, 251, 73)|1
(151, 181, 217)|(197, 178, 97)|1
(151, 181, 217)|(43, 50, 3)|1
(151, 181, 217)|(127, 37, 132)|0
(151, 181, 217)|(109, 250, 221)|0
(151, 181, 217)|(119, 112, 148)|0
(218, 216, 230)|(184, 131, 15)|1
(218, 216, 230)|(141, 88, 67)|0
(218, 216, 230)|(143, 79, 75)|1
(218, 216, 230)|(205, 170, 1)|0
(218, 216, 230)|(171, 135, 234)|0
(218, 216, 230)|(4, 68, 28)|1
(218, 216, 230)|(212, 101, 87)|0
(218, 216, 230)|(40, 214, 194)|1
(65, 70, 24)|(156, 238, 235)|0
(65, 70, 24)|(213, 181, 204)|0
(65, 70, 24)|(219, 163, 160)|1
(65, 70, 24)|(188, 124, 228)|1
